,시도별,date,최대풍속(m/s),평균기온(℃),평균강수량(mm),평균상대습도(%),사고건수,사망자수,부상자수,시도별인구수,자동차수,교통사고사망률,사고율
211,경북,2018-08-01,7.81333,26.45333,8.090444333333334,75.0,1236,41,1934,2677000,1422000,0.0331715210355987,46.1710870377288
212,경북,2018-09-01,7.01333,19.66667,4.128666666666667,77.93333,1223,39,1864,2677000,1422000,0.0318887980376124,45.68546880836757
213,경북,2018-10-01,11.24,12.6,6.370222333333333,71.53333,1282,61,1894,2677000,1422000,0.047581903276131,47.889428464699286
214,경북,2018-11-01,7.46,7.49333,1.200889,68.93333,1200,26,1724,2677000,1422000,0.0216666666666666,44.82629809488233
215,경북,2018-12-01,8.46667,0.9,1.2837776666666667,56.4,1119,37,1644,2677000,1422000,0.033065236818588,41.800522973477776
216,경북,2019-01-01,8.68,0.5,0.3675556666666666,48.46667,1017,30,1523,2666000,1446000,0.0294985250737463,38.1470367591898
217,경북,2019-02-01,8.3,2.64667,1.03,54.0,865,26,1370,2666000,1446000,0.030057803468208,32.44561140285071
218,경북,2019-03-01,9.06667,7.58,1.1675556666666669,56.26667,1121,30,1687,2666000,1446000,0.0267618198037466,42.04801200300075
219,경북,2019-04-01,8.63333,11.74667,2.9473333333333334,59.13333,1198,31,1808,2666000,1446000,0.0258764607679465,44.93623405851463
220,경북,2019-05-01,8.20667,18.73333,1.23,54.8,1397,29,2113,2666000,1446000,0.0207587687902648,52.40060015003751
221,경북,2019-06-01,7.32,20.90667,5.058000000000001,72.46667,1269,32,1898,2666000,1446000,0.0252167060677699,47.59939984996249
222,경북,2019-07-01,7.49333,24.40667,5.030889,80.0,1199,24,1784,2666000,1446000,0.0200166805671392,44.97374343585896
223,경북,2019-08-01,6.9,25.59333,4.728666666666667,79.2,1302,24,1961,2666000,1446000,0.0184331797235023,48.83720930232558
224,경북,2019-09-01,10.26,21.17333,6.425333333333333,82.13333,1239,28,1840,2666000,1446000,0.0225988700564971,46.474118529632406
225,경북,2019-10-01,8.66,15.16,7.754,76.46667,1367,30,2065,2666000,1446000,0.021945866861741,51.27531882970742
226,경북,2019-11-01,8.94,8.28,1.7133333333333334,69.8,1462,29,2107,2666000,1446000,0.0198358413132694,54.83870967741936
227,경북,2019-12-01,8.99333,2.36,0.8446666666666667,62.26667,1212,41,1814,2666000,1446000,0.0338283828382838,45.46136534133534
228,경북,2020-01-01,10.15333,2.68667,2.970666666666667,66.4,1030,29,1527,2639000,1475000,0.0281553398058252,39.02993558165972
229,경북,2020-02-01,9.486666667,3.406666667,2.328888889,63.93333333,858,23,1259,2639000,1475000,0.0268065268065268,32.512315270935964
230,경북,2020-03-01,10.8,7.846666667,0.7466666666666666,59.6,801,17,1168,2639000,1475000,0.0212234706616729,30.35240621447518
231,경북,2020-04-01,9.973333333,10.94666667,1.263111111,53.2,959,21,1381,2639000,1475000,0.0218978102189781,36.3395225464191
232,경북,2020-05-01,7.98,17.55333333,2.612,70.06666667,1097,41,1636,2639000,1475000,0.0373746581586144,41.56877605153467
233,경북,2020-06-01,7.44,22.61333333,4.946,72.6,1181,33,1736,2639000,1475000,0.0279424216765453,44.75179992421372
234,경북,2020-07-01,7.526666667,21.77333333,13.898,87.8,1138,29,1704,2639000,1475000,0.0254833040421792,43.12239484653278
235,경북,2020-08-01,6.906666667,26.24,9.259333333333332,84.73333333,1140,40,1787,2639000,1475000,0.0350877192982456,43.19818112921561
236,경북,2020-09-01,12.51333333,19.52666667,5.965999999999999,81.13333333,1086,26,1566,2639000,1475000,0.0239410681399631,41.15195149677909
237,경북,2020-10-01,7.866666667,13.42666667,0.3055555555666666,69.6,1226,41,1828,2639000,1475000,0.0334420880913539,46.45699128457749
238,경북,2020-11-01,9.006666667,8.28,1.3,63.06666667,1150,26,1696,2639000,1475000,0.0226086956521739,43.57711254262978
239,경북,2020-12-01,9.106666667,0.233333333,0.3088888889,54.46666667,1007,28,1435,2639000,1475000,0.0278053624627606,38.15839333080712
240,광주,2016-01-01,6.0,0.9,1.6566666666666667,69.0,552,7,916,1469200,633400,0.0126811594202898,37.57146746528724
241,광주,2016-02-01,10.2,3.3,1.5066666666666668,60.0,566,4,976,1469200,633400,0.0070671378091872,38.52436700245031
242,광주,2016-03-01,7.5,8.4,1.84,60.0,615,6,1011,1469200,633400,0.0097560975609756,41.859515382521096
243,광주,2016-04-01,12.4,15.5,6.166666666666667,66.0,660,6,1051,1469200,633400,0.009090909090909,44.92240675197386
244,광주,2016-05-01,8.0,19.8,3.4833333333333334,65.0,610,4,964,1469200,633400,0.0065573770491803,41.51919411924857
245,광주,2016-06-01,6.5,23.0,3.87,80.0,597,9,987,1469200,633400,0.0150753768844221,40.63435883474
246,광주,2016-07-01,9.5,26.9,10.043333333333331,84.0,627,5,1016,1469200,633400,0.0079744816586921,42.67628641437517
247,광주,2016-08-01,7.1,27.8,2.7,79.0,620,3,1034,1469200,633400,0.0048387096774193,42.19983664579363
248,광주,2016-09-01,7.1,23.0,8.373333333333333,83.0,567,13,988,1469200,633400,0.0229276895943562,38.59243125510482
249,광주,2016-10-01,9.2,17.2,7.223333333333333,79.0,651,9,1029,1469200,633400,0.0138248847926267,44.30982847808331
250,광주,2016-11-01,5.7,9.6,1.05,69.0,656,8,1035,1469200,633400,0.0121951219512195,44.65014974135584
251,광주,2016-12-01,8.0,4.7,1.4966666666666666,69.0,633,11,959,1469200,633400,0.0173775671406003,43.08467193030221
252,광주,2017-01-01,5.4,2.0,0.3899999999999999,66.0,586,10,974,1463800,649300,0.0170648464163822,40.03279136494056
253,광주,2017-02-01,7.8,2.9,1.3966666666666667,60.0,563,10,913,1463800,649300,0.0177619893428063,38.46153846153846
254,광주,2017-03-01,7.3,7.4,1.106666666666667,57.0,671,11,1086,1463800,649300,0.0163934426229508,45.83959557316573
255,광주,2017-04-01,10.1,15.1,2.02,60.0,602,15,928,1463800,649300,0.0249169435215946,41.12583686295942
256,광주,2017-05-01,6.4,19.8,1.0066666666666666,62.0,631,11,941,1463800,649300,0.0174326465927099,43.10698182811859
257,광주,2017-06-01,5.6,23.1,1.403333333333333,68.0,602,9,909,1463800,649300,0.0149501661129568,41.12583686295942
258,광주,2017-07-01,7.8,27.8,7.053333333333333,89.0,587,6,940,1463800,649300,0.0102214650766609,40.10110670856674
259,광주,2017-08-01,9.1,27.0,9.35,83.0,625,5,949,1463800,649300,0.008,42.69708976636152
260,광주,2017-09-01,6.5,22.4,3.6266666666666665,76.0,703,12,1120,1463800,649300,0.0170697012802275,48.02568656920344
261,광주,2017-10-01,7.5,17.0,2.8466666666666667,75.0,635,13,1062,1463800,649300,0.0204724409448818,43.38024320262331
262,광주,2017-11-01,7.3,8.8,0.07,64.0,647,10,1016,1463800,649300,0.0154559505409582,44.20002732613745
263,광주,2017-12-01,7.1,1.9,0.95,64.0,647,8,1038,1463800,649300,0.0123647604327666,44.20002732613745
264,광주,2018-01-01,6.7,-0.2,1.2933333333333332,66.0,562,7,924,1459000,664000,0.0124555160142348,38.5195339273475
265,광주,2018-02-01,8.3,1.8,0.7333333333333333,54.0,515,5,830,1459000,664000,0.0097087378640776,35.298149417409185
266,광주,2018-03-01,7.9,10.0,3.86,72.0,607,5,973,1459000,664000,0.0082372322899505,41.603838245373545
267,광주,2018-04-01,10.6,15.1,4.246666666666667,67.0,598,9,940,1459000,664000,0.0150501672240802,40.986977381768334
268,광주,2018-05-01,6.7,19.5,2.8466666666666667,74.0,645,6,1010,1459000,664000,0.0093023255813953,44.20836189170665
269,광주,2018-06-01,6.1,23.6,7.413333333333333,74.0,618,5,1059,1459000,664000,0.0080906148867313,42.35777930089103
270,광주,2018-07-01,6.0,28.3,2.816666666666667,79.0,639,7,1093,1459000,664000,0.0109546165884194,43.79712131596985
271,광주,2018-08-01,7.9,28.4,13.236666666666668,78.0,639,5,1064,1459000,664000,0.0078247261345852,43.79712131596985
272,광주,2018-09-01,5.8,21.6,4.323333333333333,78.0,643,4,1009,1459000,664000,0.0062208398133748,44.07128169979438
273,광주,2018-10-01,11.6,14.5,4.173333333333334,72.0,666,12,1053,1459000,664000,0.018018018018018,45.647703906785466
274,광주,2018-11-01,7.7,9.9,1.5733333333333337,70.0,672,7,1009,1459000,664000,0.0104166666666666,46.05894448252227
275,광주,2018-12-01,6.5,3.2,1.0799999999999998,62.0,655,4,1013,1459000,664000,0.0061068702290076,44.89376285126799
276,광주,2019-01-01,5.4,1.8,0.5466666666666666,59.0,581,2,910,1456000,676000,0.0034423407917383,39.90384615384615
277,광주,2019-02-01,6.5,3.6,1.2333333333333334,58.0,511,4,858,1456000,676000,0.0078277886497064,35.09615384615385
278,광주,2019-03-01,9.1,8.4,1.13,61.0,633,3,1005,1456000,676000,0.0047393364928909,43.47527472527472
279,광주,2019-04-01,8.0,13.0,2.8233333333333333,67.0,692,1,1087,1456000,676000,0.0014450867052023,47.527472527472526
280,광주,2019-05-01,7.2,19.2,2.6266666666666665,58.0,724,3,1209,1456000,676000,0.0041436464088397,49.72527472527472
281,광주,2019-06-01,5.8,22.0,5.266666666666667,79.0,652,7,1024,1456000,676000,0.0107361963190184,44.78021978021978
282,광주,2019-07-01,7.6,25.3,8.073333333333332,84.0,658,5,1077,1456000,676000,0.0075987841945288,45.19230769230769
283,광주,2019-08-01,6.0,27.0,2.16,80.0,690,8,1100,1456000,676000,0.0115942028985507,47.39010989010989
284,광주,2019-09-01,12.5,22.9,5.526666666666667,82.0,743,3,1178,1456000,676000,0.0040376850605652,51.03021978021978
285,광주,2019-10-01,7.4,17.1,4.996666666666667,73.0,726,4,1122,1456000,676000,0.0055096418732782,49.86263736263736
286,광주,2019-11-01,7.7,10.8,0.76,66.0,797,6,1289,1456000,676000,0.0075282308657465,54.739010989010985
287,광주,2019-12-01,5.7,4.8,1.0533333333333337,62.0,762,3,1217,1456000,676000,0.0039370078740157,52.33516483516483
288,광주,2020-01-01,10.0,4.6,2.496666666666667,68.0,673,5,1144,1450000,692000,0.0074294205052005,46.41379310344827
289,광주,2020-02-01,5.5,5.3,1.5933333333333333,67.0,596,5,937,1450000,692000,0.0083892617449664,41.10344827586207
290,광주,2020-03-01,7.9,9.0,1.45,58.0,595,6,964,1450000,692000,0.0100840336134453,41.03448275862069
291,광주,2020-04-01,9.1,11.5,1.8433333333333333,52.0,620,7,989,1450000,692000,0.0112903225806451,42.75862068965517
292,광주,2020-05-01,7.9,18.8,3.2266666666666666,73.0,673,7,1083,1450000,692000,0.0104011887072808,46.41379310344827
293,광주,2020-06-01,6.9,23.6,6.663333333333333,79.0,723,1,1162,1450000,692000,0.0013831258644536,49.862068965517246
294,광주,2020-07-01,8.3,23.4,17.776666666666664,91.0,577,3,930,1450000,692000,0.0051993067590987,39.793103448275865
295,광주,2020-08-01,8.4,27.6,24.60333333333333,89.0,642,6,1019,1450000,692000,0.0093457943925233,44.27586206896552
296,광주,2020-09-01,7.0,21.3,5.943333333333333,85.0,633,4,942,1450000,692000,0.0063191153238546,43.6551724137931
297,광주,2020-10-01,5.3,15.7,0.4033333333333333,64.0,705,8,1117,1450000,692000,0.0113475177304964,48.62068965517241
298,광주,2020-11-01,8.8,10.5,0.9433333333333334,63.0,651,8,1033,1450000,692000,0.0122887864823348,44.89655172413793
299,광주,2020-12-01,5.3,2.7,0.6233333333333333,61.0,630,3,973,1450000,692000,0.0047619047619047,43.44827586206896
300,대구,2016-01-01,10.8,-0.2,0.7933333333333333,58.0,1074,16,1519,2484600,1130800,0.0148975791433892,43.22627384689689
301,대구,2016-02-01,8.9,3.1,0.5166666666666667,52.0,882,8,1330,2484600,1130800,0.0090702947845804,35.49867181840135
302,대구,2016-03-01,7.5,8.8,2.25,55.0,1147,18,1618,2484600,1130800,0.015693112467306,46.16437253481446
303,대구,2016-04-01,12.1,14.9,5.033333333333333,61.0,1134,9,1573,2484600,1130800,0.0079365079365079,45.641149480801744
304,대구,2016-05-01,11.6,20.0,2.1666666666666665,59.0,1193,13,1719,2484600,1130800,0.0108968985750209,48.015777187474846
305,대구,2016-06-01,7.6,23.4,1.5233333333333334,67.0,1051,12,1517,2484600,1130800,0.011417697431018,42.30057152056669
306,대구,2016-07-01,7.7,26.4,10.243333333333334,73.0,1092,11,1573,2484600,1130800,0.01007326007326,43.95073653706834
307,대구,2016-08-01,10.3,27.6,2.7066666666666666,65.0,1030,8,1521,2484600,1130800,0.0077669902912621,41.4553650487
308,대구,2016-09-01,6.4,21.9,10.216666666666669,79.0,1095,20,1568,2484600,1130800,0.0182648401826484,44.071480318763584
309,대구,2016-10-01,7.7,16.6,3.716666666666667,75.0,1147,15,1603,2484600,1130800,0.013077593722755,46.16437253481446
310,대구,2016-11-01,7.6,8.8,0.3766666666666667,62.0,1108,14,1606,2484600,1130800,0.0126353790613718,44.5947033727763
311,대구,2016-12-01,8.8,4.0,1.3666666666666667,58.0,1145,20,1632,2484600,1130800,0.0174672489082969,46.08387668035096
312,대구,2017-01-01,9.9,1.1,0.0833333333333333,51.0,933,10,1350,2475200,1157100,0.0107181136120042,37.69392372333549
313,대구,2017-02-01,9.4,3.2,0.8566666666666667,46.0,982,6,1406,2475200,1157100,0.0061099796334012,39.67356173238526
314,대구,2017-03-01,9.3,7.9,1.28,50.0,1049,6,1491,2475200,1157100,0.0057197330791229,42.38041370394311
315,대구,2017-04-01,7.8,15.7,1.7666666666666666,52.0,1032,9,1456,2475200,1157100,0.0087209302325581,41.69360051712993
316,대구,2017-05-01,9.4,20.8,1.1033333333333333,52.0,1083,16,1482,2475200,1157100,0.0147737765466297,43.75404007756949
317,대구,2017-06-01,7.7,23.3,2.3833333333333333,60.0,1117,14,1571,2475200,1157100,0.0125335720680393,45.12766645119586
318,대구,2017-07-01,8.2,28.0,3.51,74.0,1076,13,1545,2475200,1157100,0.0120817843866171,43.47123464770524
319,대구,2017-08-01,7.4,26.4,5.71,75.0,1080,11,1608,2475200,1157100,0.0101851851851851,43.63283775048481
320,대구,2017-09-01,7.5,21.5,3.25,68.0,1174,18,1654,2475200,1157100,0.0153321976149914,47.43051066580478
321,대구,2017-10-01,8.2,16.2,1.81,71.0,1163,17,1684,2475200,1157100,0.0146173688736027,46.98610213316096
322,대구,2017-11-01,9.1,7.8,0.0033333333333333,53.0,1146,11,1667,2475200,1157100,0.0095986038394415,46.29928894634777
323,대구,2017-12-01,8.8,0.7,0.3666666666666666,46.0,1135,17,1639,2475200,1157100,0.0149779735682819,45.854880413703945
324,대구,2018-01-01,9.1,-0.9,0.7033333333333334,49.0,1044,11,1482,2462000,1178000,0.0105363984674329,42.40454914703493
325,대구,2018-02-01,9.6,1.3,0.8366666666666667,40.0,908,13,1292,2462000,1178000,0.01431718061674,36.88058489033307
326,대구,2018-03-01,10.5,9.2,3.29,60.0,1030,13,1490,2462000,1178000,0.0126213592233009,41.83590576766856
327,대구,2018-04-01,8.8,15.0,3.7666666666666666,52.0,1105,9,1660,2462000,1178000,0.0081447963800904,44.88220958570268
328,대구,2018-05-01,9.5,19.2,3.3233333333333333,62.0,1165,13,1708,2462000,1178000,0.0111587982832618,47.31925264012997
329,대구,2018-06-01,7.7,23.6,4.036666666666666,60.0,1116,6,1596,2462000,1178000,0.0053763440860215,45.32900081234769
330,대구,2018-07-01,7.0,28.2,5.653333333333333,66.0,1152,10,1717,2462000,1178000,0.0086805555555555,46.79122664500406
331,대구,2018-08-01,8.0,27.7,11.14,68.0,1130,11,1682,2462000,1178000,0.0097345132743362,45.89764419171405
332,대구,2018-09-01,7.1,21.0,3.633333333333333,71.0,1122,8,1690,2462000,1178000,0.0071301247771836,45.57270511779041
333,대구,2018-10-01,9.0,14.3,5.503333333333333,63.0,1131,9,1666,2462000,1178000,0.0079575596816976,45.938261575954506
334,대구,2018-11-01,7.7,8.8,0.5733333333333334,63.0,1198,4,1761,2462000,1178000,0.003338898163606,48.65962632006499
335,대구,2018-12-01,8.8,2.0,0.7933333333333333,50.0,1098,13,1588,2462000,1178000,0.01183970856102,44.5978878960195
336,대구,2019-01-01,8.6,1.7,0.3166666666666666,44.0,1035,10,1455,2438000,1190000,0.0096618357487922,42.45283018867924
337,대구,2019-02-01,7.7,4.0,0.8733333333333333,47.0,961,9,1453,2438000,1190000,0.0093652445369406,39.41755537325677
338,대구,2019-03-01,8.5,9.4,0.69,50.0,1200,10,1764,2438000,1190000,0.0083333333333333,49.22067268252667
339,대구,2019-04-01,7.9,13.5,2.933333333333333,52.0,1249,10,1845,2438000,1190000,0.0080064051240992,51.23051681706316
340,대구,2019-05-01,7.9,20.7,0.8566666666666667,47.0,1282,8,1891,2438000,1190000,0.0062402496099844,52.58408531583265
341,대구,2019-06-01,7.4,22.8,5.36,65.0,1226,11,1848,2438000,1190000,0.0089722675367047,50.28712059064807
342,대구,2019-07-01,7.3,25.8,4.6466666666666665,76.0,1168,9,1739,2438000,1190000,0.0077054794520547,47.90812141099261
343,대구,2019-08-01,7.2,27.4,4.73,74.0,1196,6,1813,2438000,1190000,0.0050167224080267,49.0566037735849
344,대구,2019-09-01,7.8,22.6,6.183333333333334,79.0,1217,11,1827,2438000,1190000,0.0090386195562859,49.91796554552913
345,대구,2019-10-01,7.3,16.8,5.173333333333333,71.0,1372,5,2019,2438000,1190000,0.0036443148688046,56.27563576702215
346,대구,2019-11-01,8.4,9.8,0.51,66.0,1372,14,2113,2438000,1190000,0.010204081632653,56.27563576702215
347,대구,2019-12-01,9.1,3.5,0.9166666666666666,57.0,1258,9,1831,2438000,1190000,0.0071542130365659,51.59967186218211
348,대구,2020-01-01,8.6,3.8,2.3466666666666667,61.0,1102,6,1614,2418000,1219000,0.0054446460980036,45.5748552522746
349,대구,2020-02-01,9.2,4.9,1.34,59.0,917,8,1303,2418000,1219000,0.0087241003271537,37.92390405293631
350,대구,2020-03-01,10.6,9.5,0.8166666666666667,61.0,778,4,1229,2418000,1219000,0.0051413881748071,32.17535153019024
351,대구,2020-04-01,9.9,12.6,1.0799999999999998,53.0,975,11,1460,2418000,1219000,0.0112820512820512,40.32258064516129
352,대구,2020-05-01,8.6,19.4,1.27,64.0,1129,9,1640,2418000,1219000,0.007971656333038,46.69148056244831
353,대구,2020-06-01,7.5,24.5,6.176666666666667,63.0,1151,12,1710,2418000,1219000,0.0104257167680278,47.60132340777502
354,대구,2020-07-01,8.5,23.2,11.016666666666667,79.0,1170,8,1714,2418000,1219000,0.0068376068376068,48.38709677419355
355,대구,2020-08-01,6.9,28.6,10.756666666666666,71.0,1136,17,1686,2418000,1219000,0.0149647887323943,46.98097601323408
356,대구,2020-09-01,11.3,21.2,5.366666666666666,73.0,1215,18,1733,2418000,1219000,0.0148148148148148,50.24813895781638
357,대구,2020-10-01,8.2,15.4,0.4366666666666666,64.0,1238,9,1809,2418000,1219000,0.0072697899838449,51.199338296112494
358,대구,2020-11-01,9.0,9.7,0.7966666666666666,59.0,1117,4,1668,2418000,1219000,0.0035810205908683,46.195202646815545
359,대구,2020-12-01,9.7,1.6,0.0933333333333333,54.0,1012,6,1408,2418000,1219000,0.0059288537549407,41.85277088502895
360,대전,2016-01-01,6.0,-1.3,0.3866666666666666,69.0,584,7,904,1514400,648100,0.011986301369863,38.56312731114633
361,대전,2016-02-01,6.0,1.5,1.5266666666666666,62.0,535,7,806,1514400,648100,0.0130841121495327,35.32752245113576
362,대전,2016-03-01,7.9,7.5,1.3433333333333333,58.0,598,7,913,1514400,648100,0.011705685618729,39.48758584257792
363,대전,2016-04-01,7.7,14.8,5.163333333333333,63.0,648,5,1009,1514400,648100,0.007716049382716,42.7892234548336
364,대전,2016-05-01,7.0,19.8,2.8366666666666664,62.0,638,5,974,1514400,648100,0.0078369905956112,42.12889593238246
365,대전,2016-06-01,5.9,23.7,2.083333333333333,72.0,623,9,872,1514400,648100,0.0144462279293739,41.13840464870576
366,대전,2016-07-01,6.6,26.6,12.263333333333332,81.0,615,9,930,1514400,648100,0.0146341463414634,40.61014263074485
367,대전,2016-08-01,6.4,27.9,1.913333333333333,72.0,631,7,878,1514400,648100,0.011093502377179,41.66666666666667
368,대전,2016-09-01,6.6,22.4,6.533333333333333,79.0,619,11,922,1514400,648100,0.0177705977382875,40.8742736397253
369,대전,2016-10-01,6.7,15.7,4.086666666666667,79.0,684,5,1058,1514400,648100,0.0073099415204678,45.16640253565769
370,대전,2016-11-01,6.4,7.2,0.9833333333333332,72.0,699,18,1078,1514400,648100,0.0257510729613733,46.15689381933439
371,대전,2016-12-01,6.6,2.5,1.8266666666666669,71.0,661,9,971,1514400,648100,0.0136157337367624,43.64764923402007
372,대전,2017-01-01,7.9,-0.4,0.5,67.0,628,5,951,1502200,659600,0.0079617834394904,41.805352150179736
373,대전,2017-02-01,6.9,1.2,1.4,61.0,546,6,866,1502200,659600,0.0109890109890109,36.34669151910531
374,대전,2017-03-01,8.2,6.8,0.3866666666666666,54.0,586,7,895,1502200,659600,0.0119453924914675,39.009452802556254
375,대전,2017-04-01,7.9,14.5,2.5900000000000003,57.0,597,2,935,1502200,659600,0.0033500837520938,39.74171215550526
376,대전,2017-05-01,7.9,19.6,0.9766666666666668,60.0,686,11,1002,1502200,659600,0.0160349854227405,45.6663560111836
377,대전,2017-06-01,6.1,23.3,1.1766666666666663,62.0,641,8,954,1502200,659600,0.0124804992199688,42.67074956730129
378,대전,2017-07-01,9.9,27.1,14.483333333333333,86.0,658,4,1028,1502200,659600,0.0060790273556231,43.80242311276794
379,대전,2017-08-01,6.4,26.0,9.793333333333331,83.0,702,8,1051,1502200,659600,0.0113960113960113,46.73146052456397
380,대전,2017-09-01,6.9,21.1,3.713333333333333,77.0,665,7,995,1502200,659600,0.0105263157894736,44.26840633737185
381,대전,2017-10-01,7.4,15.4,0.9433333333333334,76.0,673,12,1018,1502200,659600,0.0178306092124814,44.800958594062045
382,대전,2017-11-01,7.2,6.4,0.5033333333333333,68.0,700,5,1016,1502200,659600,0.0071428571428571,46.59832246039142
383,대전,2017-12-01,5.6,-0.4,1.1166666666666667,66.0,685,11,1087,1502200,659600,0.0160583941605839,45.59978697909733
384,대전,2018-01-01,5.7,-2.5,0.7966666666666666,66.0,547,11,805,1490000,670000,0.0201096892138939,36.71140939597315
385,대전,2018-02-01,7.3,-0.4,1.35,53.0,567,7,882,1490000,670000,0.0123456790123456,38.053691275167786
386,대전,2018-03-01,8.8,8.7,3.6133333333333337,70.0,599,9,901,1490000,670000,0.015025041736227,40.2013422818792
387,대전,2018-04-01,9.0,13.9,5.176666666666667,64.0,622,8,877,1490000,670000,0.0128617363344051,41.74496644295302
388,대전,2018-05-01,6.8,19.2,3.1966666666666668,70.0,630,11,940,1490000,670000,0.0174603174603174,42.28187919463087
389,대전,2018-06-01,6.5,23.6,3.86,68.0,645,5,1036,1490000,670000,0.0077519379844961,43.28859060402685
390,대전,2018-07-01,6.3,27.9,7.563333333333333,76.0,617,4,942,1490000,670000,0.006482982171799,41.40939597315436
391,대전,2018-08-01,8.1,29.0,13.62,72.0,673,6,1022,1490000,670000,0.0089153046062407,45.16778523489933
392,대전,2018-09-01,6.2,21.2,4.98,76.0,623,9,942,1490000,670000,0.0144462279293739,41.81208053691275
393,대전,2018-10-01,7.1,13.0,4.463333333333334,76.0,684,11,1028,1490000,670000,0.0160818713450292,45.90604026845638
394,대전,2018-11-01,5.2,8.0,1.66,72.0,709,6,1068,1490000,670000,0.0084626234132581,47.58389261744966
395,대전,2018-12-01,5.6,0.6,1.1233333333333335,64.0,638,6,989,1490000,670000,0.0094043887147335,42.81879194630872
396,대전,2019-01-01,5.6,0.0,0.0566666666666666,60.0,604,6,917,1475000,674000,0.009933774834437,40.949152542372886
397,대전,2019-02-01,5.9,2.0,1.5433333333333332,60.0,590,6,887,1475000,674000,0.0101694915254237,40.0
398,대전,2019-03-01,6.6,7.7,1.1233333333333335,60.0,670,4,1006,1475000,674000,0.0059701492537313,45.42372881355932
399,대전,2019-04-01,7.8,12.9,3.053333333333333,61.0,697,5,1029,1475000,674000,0.0071736011477761,47.25423728813559
400,대전,2019-05-01,6.3,19.7,1.1866666666666668,56.0,816,10,1216,1475000,674000,0.0122549019607843,55.32203389830508
401,대전,2019-06-01,5.6,22.6,2.5966666666666667,72.0,684,3,1037,1475000,674000,0.0043859649122807,46.3728813559322
402,대전,2019-07-01,7.0,25.8,6.633333333333334,79.0,706,10,1054,1475000,674000,0.0141643059490084,47.86440677966102
403,대전,2019-08-01,8.2,27.2,3.4766666666666666,78.0,731,7,1138,1475000,674000,0.0095759233926128,49.559322033898304
404,대전,2019-09-01,10.9,22.5,5.566666666666666,81.0,658,7,1028,1475000,674000,0.0106382978723404,44.61016949152543
405,대전,2019-10-01,5.2,16.2,3.536666666666666,76.0,777,5,1206,1475000,674000,0.0064350064350064,52.67796610169492
406,대전,2019-11-01,6.1,8.7,3.1333333333333333,71.0,718,9,1096,1475000,674000,0.0125348189415041,48.67796610169491
407,대전,2019-12-01,5.8,2.6,0.9,70.0,686,5,1035,1475000,674000,0.0072886297376093,46.50847457627119
408,대전,2020-01-01,7.5,2.7,2.6166666666666667,69.0,566,8,866,1464000,686000,0.0141342756183745,38.66120218579235
409,대전,2020-02-01,5.9,3.6,3.04,68.0,600,5,876,1464000,686000,0.0083333333333333,40.98360655737705
410,대전,2020-03-01,7.0,8.5,0.8133333333333332,56.0,535,6,782,1464000,686000,0.011214953271028,36.54371584699454
411,대전,2020-04-01,7.6,11.5,0.5933333333333334,51.0,593,6,868,1464000,686000,0.0101180438448566,40.50546448087432
412,대전,2020-05-01,7.8,18.8,2.68,71.0,638,8,954,1464000,686000,0.012539184952978,43.5792349726776
413,대전,2020-06-01,6.7,24.1,6.416666666666667,76.0,644,6,907,1464000,686000,0.0093167701863354,43.98907103825137
414,대전,2020-07-01,6.7,23.6,18.16333333333333,88.0,636,6,908,1464000,686000,0.0094339622641509,43.44262295081967
415,대전,2020-08-01,8.1,27.5,12.053333333333336,87.0,564,6,840,1464000,686000,0.0106382978723404,38.52459016393443
416,대전,2020-09-01,7.2,21.2,5.786666666666666,80.0,624,5,927,1464000,686000,0.0080128205128205,42.62295081967213
417,대전,2020-10-01,7.1,14.2,0.1066666666666666,70.0,614,2,923,1464000,686000,0.003257328990228,41.939890710382514
418,대전,2020-11-01,6.9,8.6,1.393333333333333,69.0,650,7,982,1464000,686000,0.0107692307692307,44.39890710382514
419,대전,2020-12-01,5.7,0.5,0.1366666666666666,65.0,551,1,803,1464000,686000,0.0018148820326678,37.63661202185792
420,부산,2016-01-01,12.5,3.1,1.9833333333333332,49.0,1006,10,1416,3498500,1295300,0.0099403578528827,28.755180791767906
421,부산,2016-02-01,13.5,5.5,2.123333333333333,48.0,917,10,1247,3498500,1295300,0.0109051254089422,26.211233385736744
422,부산,2016-03-01,13.0,9.9,4.45,61.0,1006,8,1330,3498500,1295300,0.0079522862823061,28.755180791767906
423,부산,2016-04-01,15.1,15.1,6.616666666666666,66.0,1046,11,1423,3498500,1295300,0.0105162523900573,29.898527940545947
424,부산,2016-05-01,15.5,19.3,3.6266666666666665,64.0,1066,12,1450,3498500,1295300,0.0112570356472795,30.47020151493497
425,부산,2016-06-01,12.7,21.9,3.84,80.0,989,8,1370,3498500,1295300,0.0080889787664307,28.269258253537227
426,부산,2016-07-01,18.6,25.3,6.293333333333334,85.0,1040,17,1448,3498500,1295300,0.0163461538461538,29.72702586822924
427,부산,2016-08-01,13.3,27.7,4.716666666666667,72.0,974,19,1366,3498500,1295300,0.0195071868583162,27.840503072745463
428,부산,2016-09-01,9.1,22.9,13.596666666666666,80.0,1010,15,1384,3498500,1295300,0.0148514851485148,28.86951550664571
429,부산,2016-10-01,16.7,18.7,6.08,73.0,985,16,1354,3498500,1295300,0.016243654822335,28.154923538659425
